Latitude,Longitude
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.2991485595703,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989288330078
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989212036133
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989135742188
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6989059448242
42.299144744873,-83.6988983154297
42.299144744873,-83.6988983154297
42.299144744873,-83.6988983154297
42.299144744873,-83.6988983154297
42.299144744873,-83.6988983154297
42.2991409301758,-83.6988983154297
42.2991409301758,-83.6988983154297
42.2991409301758,-83.6988983154297
42.2991409301758,-83.6988983154297
42.2991409301758,-83.6988983154297
42.2991409301758,-83.6988983154297
42.2991409301758,-83.6988906860352
42.2991409301758,-83.6988906860352
42.2991409301758,-83.6988906860352
42.2991409301758,-83.6988906860352
42.2991409301758,-83.6988906860352
42.2991409301758,-83.6988906860352
42.2991409301758,-83.6988906860352
42.2991409301758,-83.6988906860352
42.2991409301758,-83.6988906860352
42.2991409301758,-83.6988906860352
42.2991409301758,-83.6988830566406
42.2991409301758,-83.6988830566406
42.2991409301758,-83.6988830566406
42.2991409301758,-83.6988830566406
42.2991409301758,-83.6988830566406
42.2991409301758,-83.6988830566406
42.2991409301758,-83.6988830566406
42.2991409301758,-83.6988830566406
42.2991409301758,-83.6988830566406
42.2991409301758,-83.6988754272461
42.2991409301758,-83.6988754272461
42.2991409301758,-83.6988754272461
42.2991409301758,-83.6988754272461
42.2991409301758,-83.6988754272461
42.2991409301758,-83.6988754272461
42.2991409301758,-83.6988754272461
42.2991409301758,-83.6988754272461
42.2991409301758,-83.6988754272461
42.2991409301758,-83.6988677978516
42.2991409301758,-83.6988677978516
42.2991409301758,-83.6988677978516
42.2991409301758,-83.6988677978516
42.2991409301758,-83.6988677978516
42.2991409301758,-83.6988677978516
42.2991409301758,-83.6988677978516
42.2991409301758,-83.698860168457
42.2991409301758,-83.698860168457
42.2991409301758,-83.698860168457
42.2991409301758,-83.698860168457
42.2991409301758,-83.698860168457
42.2991409301758,-83.698860168457
42.2991409301758,-83.698860168457
42.2991371154785,-83.698860168457
42.2991371154785,-83.6988525390625
42.2991371154785,-83.6988525390625
42.2991371154785,-83.6988525390625
42.2991371154785,-83.6988525390625
42.2991371154785,-83.6988525390625
42.2991371154785,-83.6988525390625
42.2991371154785,-83.6988525390625
42.2991371154785,-83.698844909668
42.2991371154785,-83.698844909668
42.2991371154785,-83.698844909668
42.2991371154785,-83.698844909668
42.2991371154785,-83.698844909668
42.2991371154785,-83.698844909668
42.2991371154785,-83.6988372802734
42.2991371154785,-83.6988372802734
42.2991371154785,-83.6988372802734
42.2991371154785,-83.6988372802734
42.2991371154785,-83.6988372802734
42.2991371154785,-83.6988372802734
42.2991371154785,-83.6988372802734
42.2991371154785,-83.6988296508789
42.2991371154785,-83.6988296508789
42.2991371154785,-83.6988296508789
42.2991371154785,-83.6988296508789
42.2991371154785,-83.6988296508789
42.2991371154785,-83.6988296508789
42.2991371154785,-83.6988220214844
42.2991371154785,-83.6988220214844
42.2991371154785,-83.6988220214844
42.2991371154785,-83.6988220214844
42.2991371154785,-83.6988220214844
42.2991371154785,-83.6988220214844
42.2991371154785,-83.6988143920898
42.2991371154785,-83.6988143920898
42.2991371154785,-83.6988143920898
42.2991371154785,-83.6988143920898
42.2991371154785,-83.6988143920898
42.2991371154785,-83.6988067626953
42.2991371154785,-83.6988067626953
42.2991371154785,-83.6988067626953
42.2991371154785,-83.6988067626953
42.2991371154785,-83.6988067626953
42.2991371154785,-83.6988067626953
42.2991371154785,-83.6987991333008
42.2991371154785,-83.6987991333008
42.2991371154785,-83.6987991333008
42.2991371154785,-83.6987991333008
42.2991371154785,-83.6987991333008
42.2991371154785,-83.6987915039063
42.2991371154785,-83.6987915039063
42.2991371154785,-83.6987915039063
42.2991371154785,-83.6987915039063
42.2991371154785,-83.6987915039063
42.2991371154785,-83.6987915039063
42.2991371154785,-83.6987838745117
42.2991371154785,-83.6987838745117
42.2991371154785,-83.6987838745117
42.2991371154785,-83.6987838745117
42.2991371154785,-83.6987838745117
42.2991371154785,-83.6987762451172
42.2991371154785,-83.6987762451172
42.2991371154785,-83.6987762451172
42.2991371154785,-83.6987762451172
42.2991371154785,-83.6987762451172
42.2991371154785,-83.6987686157227
42.2991371154785,-83.6987686157227
42.2991371154785,-83.6987686157227
42.2991371154785,-83.6987686157227
42.2991371154785,-83.6987609863281
42.2991371154785,-83.6987609863281
42.2991371154785,-83.6987609863281
42.2991371154785,-83.6987609863281
42.2991371154785,-83.6987609863281
42.2991371154785,-83.6987533569336
42.2991371154785,-83.6987533569336
42.2991371154785,-83.6987533569336
42.2991371154785,-83.6987533569336
42.2991371154785,-83.6987533569336
42.2991371154785,-83.6987457275391
42.2991371154785,-83.6987457275391
42.2991371154785,-83.6987457275391
42.2991371154785,-83.6987457275391
42.2991371154785,-83.6987380981445
42.2991371154785,-83.6987380981445
